,anaphora,epiphora,symploce,anadiplosis,diacope,epizeuxis,epanalepsis,chiasmus,polysyndeton,repeating exclamatory sentences,repeating interrogative sentences,assonance,alliteration,aposiopesis,one_word,NOUN,ADJS,VERB,ADVB
2001-Gaiman-American Gods-fragment.prd,0.04600219058050383,0.019715224534501644,0.000547645125958379,0.003833515881708653,0.47973713033954,0.004928806133625411,0.0016429353778751367,0.0,0.09693318729463307,0.008762322015334063,0.002190580503833516,5.074479737130339,9.460569550930996,0.0,0.03417893404931642,0.1728852266765423,0.05305064345893898,0.17063234885658735,0.1141406659877172
2001-McEwan Ian-Atonement-fragment.prd,0.007380073800738006,0.007380073800738006,0.0,0.0014760147601476016,0.24797047970479705,0.0,0.0007380073800738008,0.0,0.16974169741697415,0.005904059040590407,0.0007380073800738008,7.484132841328412,13.027306273062733,0.0,0.024723208961028857,0.20216765628646247,0.06898384629346332,0.1629112972230145,0.14010682708014624
2001-Parsons Tony-One For My Baby-fragment.prd,0.034076015727391884,0.02424639580602884,0.000655307994757536,0.009829619921363041,0.8256880733944955,0.01310615989515072,0.001965923984272608,0.0,0.21952817824377446,0.02424639580602884,0.001965923984272608,8.083879423328964,13.52948885976409,0.0,0.02835975905282836,0.19141452606799145,0.07078861732327077,0.13916776293013916,0.13624593228553625
2001-Rowling-Fantastic Beasts and Where to Find Them-fragment.prd,0.07264957264957267,0.017094017094017096,0.0007122507122507122,0.009971509971509971,1.4636752136752136,0.009971509971509971,0.002136752136752137,0.0,0.0698005698005698,0.0056980056980056966,0.012108262108262107,7.1766381766381775,12.458689458689461,0.009259259259259259,0.0357435035475762,0.21194722515581074,0.05542251111871365,0.1226702762200836,0.1337369290038525
2001-Zadie Smith-White Teeth-fragment.prd,0.05517241379310345,0.02327586206896552,0.0,0.00603448275862069,1.0405172413793105,0.032758620689655175,0.0025862068965517237,0.0008620689655172414,0.14913793103448275,0.011206896551724138,0.01206896551724138,8.36293103448276,14.302586206896553,0.008620689655172414,0.03566162046619857,0.1831513724853552,0.06781931084865457,0.14183476060987324,0.12304341355845068
2002-Gaiman-Coraline-fragment.prd,0.04505119453924915,0.014334470989761091,0.0006825938566552901,0.0027303754266211604,0.7085324232081911,0.019112627986348118,0.0027303754266211604,0.0,0.15563139931740613,0.0027303754266211604,0.0027303754266211604,6.0614334470989775,11.012286689419797,0.0,0.022316806626020938,0.17603243989416772,0.06414643966409755,0.17065454963763949,0.1284654319567468
2003-Gaiman-Shadows_over_Baker_Street-fragment.prd,0.03461538461538462,0.007692307692307694,0.0007692307692307692,0.0,0.28923076923076924,0.002307692307692308,0.0015384615384615385,0.0,0.10538461538461537,0.008461538461538461,0.005384615384615384,6.805384615384615,11.813076923076926,0.0,0.034774017588778815,0.183972503617945,0.0660553267282645,0.1593565623956362,0.12220305020594455
2003-Parsons Tony-Man And Wife-fragment.prd,0.10245398773006137,0.0196319018404908,0.00245398773006135,0.003680981595092025,0.5208588957055215,0.008588957055214725,0.001226993865030675,0.0,0.1263803680981595,0.022085889570552148,0.001226993865030675,6.477914110429447,11.299386503067485,0.0,0.03186150031368565,0.1735129806112389,0.06339437755803183,0.15218235592865892,0.1239655842021928
2004-Atkinson-Case Histories-fragment.prd,0.04444444444444445,0.02433862433862434,0.0,0.012698412698412698,1.2148148148148148,0.009523809523809523,0.007407407407407408,0.0,0.3904761904761905,0.016931216931216932,0.0,9.64973544973545,15.535449735449731,0.0,0.024834907115966167,0.1810775782262544,0.06353144479417391,0.16421650311670674,0.1339875331728692
2004-Moyes Jojo-The Peacock Emporium-fragment.prd,0.015007898894154818,0.010268562401263823,0.0,0.0023696682464454982,0.5205371248025277,0.01579778830963665,0.0007898894154818325,0.0,0.13507109004739334,0.01579778830963665,0.0007898894154818325,8.383096366508688,14.010268562401269,0.0,0.028855774490054564,0.1775103723368775,0.06773035926306381,0.1814325164423218,0.14275804106244747
2004-Parsons Tony-The Family way-fragment.prd,0.03551401869158879,0.024922118380062305,0.0006230529595015578,0.001869158878504673,0.514018691588785,0.007476635514018692,0.003115264797507788,0.0006230529595015578,0.1557632398753894,0.016822429906542057,0.001869158878504673,6.251713395638629,10.70404984423676,0.0,0.030445896052257882,0.17929565464356714,0.06769383697813121,0.16141721101959672,0.12567452428287418
2005-Gaiman-Anansi Boys-fragment.prd,0.05031013094417643,0.022053756030323914,0.0013783597518952444,0.003445899379738112,0.9655410062026188,0.01516195727084769,0.0013783597518952444,0.0,0.2377670572019297,0.00895933838731909,0.0006891798759476222,6.804962095106823,11.968986905582357,0.0,0.02747346555501807,0.1701334547420539,0.05874569615570669,0.16835500668696468,0.12829012890191505
2005-McEwan Ian-Saturday-fragment.prd,0.00628053035589672,0.0104675505931612,0.0,0.0,0.21912072575017447,0.001395673412421493,0.0,0.0,0.11025819958129797,0.006978367062107467,0.0,6.986043265875785,12.540125610607117,0.0,0.032022115231998306,0.2235066927675784,0.08000899423310938,0.12207026083276015,0.1470160308978361
2005-Moyes Jojo-The Ship of Brides-fragment.prd,0.0065146579804560255,0.00604932526756631,0.0004653327128897161,0.0013959981386691485,0.08887854816193579,0.005583992554676594,0.0004653327128897161,0.0,0.014890646812470916,0.0018613308515588649,0.0013959981386691485,3.9651000465332724,7.738948348068869,0.0,0.030326312935008582,0.18757720931633973,0.0611949742384525,0.16915243002199526,0.1320015667841755
2006-Atkinson-One Good Turn-fragment.prd,0.04534005037783375,0.01343408900083963,0.0008396305625524769,0.008396305625524769,0.5927791771620488,0.009235936188077248,0.0025188916876574307,0.0,0.109151973131822,0.009235936188077248,0.0,7.691855583543241,13.262804366078925,0.0,0.03065356459803469,0.1821803073270461,0.06357580953637143,0.16591703488755524,0.13485458022818705
2006-Parsons Tony-Stories We Could Tell-fragment.prd,0.03571428571428571,0.02130325814536341,0.0,0.0025062656641604013,0.5444862155388471,0.008145363408521303,0.0012531328320802006,0.0,0.16729323308270674,0.011278195488721804,0.0018796992481203009,6.574561403508773,11.415413533834586,0.0,0.031880621992887534,0.19255282058433865,0.05776445157241476,0.15679520256606932,0.1307719126978593
2006-Gaiman-Fragile Тhings-fragment.prd,0.02604523646333105,0.014393420150788209,0.0013708019191226864,0.0006854009595613432,0.654557916381083,0.01370801919122687,0.0013708019191226864,0.0,0.16655243317340646,0.006854009595613435,0.0034270047978067174,6.539410555174777,11.318026045236467,0.0,0.0347778795511793,0.1780970918250515,0.055945156858255095,0.16940977787955114,0.12587302495992672
1989-Terry Pratchett-Guards! Guards!-fragment.prd,0.013367991088005942,0.011511325659116228,0.0003713330857779428,0.007426661715558856,0.2005198663200891,0.013739324173783884,0.0014853323431117712,0.0003713330857779428,0.04270330486446342,0.0029706646862235424,0.003713330857779428,3.1708132194578527,6.455997029335314,0.0003713330857779428,0.038344809581307315,0.17865417876839734,0.06109062428613386,0.16866821133701007,0.13556113957510688
2007-Gaiman-InterWorld-fragment.prd,0.022026431718061675,0.01887979861548144,0.0,0.0006293266205160479,0.4405286343612335,0.01195720578980491,0.0018879798615481433,0.0,0.1000629326620516,0.0062932662051604785,0.0037759597230962866,6.17809943360604,11.071743234738829,0.0,0.0352542472345295,0.16038261788093072,0.057348669346556726,0.16579619142630792,0.13858161438924915
2007-Gaiman-M Is for Magic-fragment.prd,0.03953646898432175,0.012269938650306749,0.0027266530334015,0.0006816632583503749,0.6618950238582141,0.0081799591002045,0.00136332651670075,0.00136332651670075,0.18950238582140425,0.0027266530334015,0.00136332651670075,6.54601226993865,11.738241308793453,0.0,0.03278852045541987,0.17467261353434885,0.0587941918292318,0.16421334625304587,0.13018510338144976
2007-McEwan Ian-On Chesil Beach-fragment.prd,0.008737864077669903,0.001941747572815534,0.0,0.0,0.3009708737864077,0.000970873786407767,0.0,0.0,0.19805825242718447,0.005825242718446602,0.000970873786407767,9.351456310679612,15.572815533980586,0.0,0.02530272231852249,0.1992168501914228,0.07977403384504109,0.14624200326728104,0.14738929279576998
2007-Rowling-Harry Potter and the Deathly Hallows-fragment.prd,0.06835205992509362,0.01404494382022472,0.0,0.0018726591760299626,0.4035580524344569,0.016853932584269662,0.0046816479400749065,0.0,0.07116104868913857,0.012172284644194757,0.008426966292134831,7.389513108614232,13.647940074906368,0.0,0.0298572046733016,0.16197428846610182,0.05766251169023325,0.17139626750045364,0.13204729135550872
2008-Gaiman-The Graveyard Book-fragment.prd,0.02254579614842649,0.015030530765617663,0.000469704086425552,0.005166744950681071,0.33536871770784404,0.003757632691404416,0.0009394081728511037,0.0,0.1211836542977924,0.004227336777829967,0.0009394081728511037,4.298262094880227,8.18271488961954,0.0,0.02684274636798479,0.16457708190974182,0.05799340443863455,0.16800855640393356,0.13219346980005348
2008-Moyes Jojo-Night Music-fragment.prd,0.01607717041800643,0.00964630225080386,0.0005359056806002144,0.0,0.214898177920686,0.00482315112540193,0.0005359056806002144,0.0005359056806002144,0.04608788853161844,0.021436227224008567,0.0005359056806002144,5.726688102893891,10.771168274383706,0.003751339764201501,0.03337194795936553,0.1690132477870849,0.06200617834016516,0.1846373195508822,0.12750252480247135
2008-Parsons Tony-My favorite wife-fragment.prd,0.03630363036303631,0.017161716171617162,0.0006600660066006603,0.0006600660066006603,0.6422442244224422,0.007920792079207921,0.0,0.0,0.18613861386138614,0.0039603960396039604,0.0,6.395379537953795,11.496369636963696,0.0,0.0301526067963919,0.1756254609406025,0.06124127758552221,0.15459238667952574,0.13157372213082202
2009-Moyes Jojo-The Horse Dancer-fragment.prd,0.014350945857795172,0.007175472928897586,0.0006523157208088715,0.0019569471624266144,0.2954990215264188,0.010437051532941943,0.0,0.0006523157208088715,0.05414220482713633,0.016960208741030658,0.011741682974559686,7.048923679060668,12.814090019569473,0.0,0.02844218185842544,0.1836014774440771,0.06226569092644596,0.17505222239130133,0.13508653008148078
2009-Zadie Smith-Changing_My_Mind_Occasional_Essays-fragment.prd,0.012104283054003724,0.027932960893854747,0.000931098696461825,0.0,0.9068901303538176,0.012104283054003724,0.0037243947858473,0.0,0.15828677839851024,0.0074487895716946,0.000931098696461825,8.90782122905028,14.909683426443205,0.0,0.032425353588266106,0.19139601885804086,0.0924044002095338,0.11541382922996335,0.1317836563645888
2010-Atkinson-Started Early Took My Dog-fragment.prd,0.024420788979336257,0.015028177833437698,0.0,0.007514088916718849,0.3625547902316844,0.01628052598622417,0.0018785222291797122,0.0,0.06762680025046962,0.013775829680651221,0.0018785222291797122,6.319348778960551,11.685660613650596,0.0,0.0348140596852351,0.18480917203144856,0.06518733678727534,0.16503512128363754,0.1375944364535184
2010-McEwan Ian-Solar-fragment.prd,0.027751196172248804,0.002870813397129186,0.0,0.0,0.5425837320574163,0.0038277511961722493,0.0009569377990430623,0.0,0.2411483253588517,0.00861244019138756,0.0019138755980861247,9.126315789473685,15.494736842105265,0.0,0.02817416758141237,0.21113592490253227,0.07330582787640208,0.15808067426221029,0.14001286952572012
2012-McEwan Ian-Sweet Toothtxt-fragment.prd,0.013916500994035786,0.003313452617627568,0.0,0.0,0.15772034459907222,0.0,0.0006626905235255138,0.0,0.07488402915838302,0.009940357852882704,0.0019880715705765406,6.9913850231941685,12.213386348575215,0.0,0.031428416073079224,0.19369528573758904,0.07487357946821815,0.15665271056495025,0.13787994127562395
2012-Moyes Jojo-Me Before You-fragment.prd,0.08229426433915213,0.013715710723192021,0.0012468827930174565,0.004364089775561097,0.2836658354114713,0.008104738154613466,0.0006234413965087283,0.0,0.064214463840399,0.013092269326683292,0.0,6.245635910224439,11.400249376558607,0.0,0.03356400848389144,0.16812967349403185,0.0540151409595467,0.17447711052281206,0.12843496973356247
2012-Moyes Jojo-The Girl You Left Behind-fragment.prd,0.0522713130056005,0.0049782202862476655,0.0006222775357809582,0.0006222775357809582,0.19477286869943994,0.006222775357809583,0.0006222775357809582,0.0,0.0566272557560672,0.008711885500933417,0.001866832607342875,5.894212818917238,10.767890479153703,0.0006222775357809582,0.03156765135481563,0.1710734193817629,0.06344829641994812,0.17162488449041646,0.12700092407666855
2012-Rowling-The_Casual_Vacancy-fragment.prd,0.06813417190775681,0.008385744234800839,0.005241090146750524,0.0031446540880503146,0.4874213836477987,0.008385744234800839,0.0010482180293501047,0.0,0.1928721174004193,0.0,0.0010482180293501047,8.651991614255765,15.0020964360587,0.0,0.02655636094866376,0.18912330294739305,0.07055330074300756,0.1686743863379971,0.13617915170061853
2012-Zadie Smith-NW-fragment.prd,0.055111485065208236,0.037862852334875886,0.0029448885149347924,0.0029448885149347924,0.428270929743374,0.015565839293226757,0.003786285233487589,0.0008413967185527978,0.060580563735801424,0.019772822885990745,0.01051745898190997,4.577198148927219,9.034497265460663,0.0004206983592763989,0.04774356950200645,0.19372080784158927,0.06979803960265772,0.1318334320110519,0.1267186369317808
2013-Atkinson-Life After Life-fragment.prd,0.05187713310580205,0.015017064846416382,0.0006825938566552901,0.006825938566552901,0.3290102389078498,0.008191126279863481,0.0020477815699658703,0.0006825938566552901,0.08054607508532423,0.0020477815699658703,0.0,6.084641638225256,11.351535836177476,0.0,0.031465954754654545,0.18034177338394586,0.06312657295012444,0.16075028851902834,0.133622547588259
2013-Rowling-The Cuckoo's Calling-fragment.prd,0.05323590814196242,0.014613778705636744,0.00104384133611691,0.0020876826722338203,0.5198329853862212,0.018789144050104383,0.003131524008350731,0.0,0.18997912317327767,0.011482254697286013,0.003131524008350731,9.165970772442588,15.531315240083508,0.0,0.02678076630623897,0.20101040042271853,0.07139819313597875,0.1660845694843607,0.136996894049721
2014-McEwan Ian-The Children Act-fragment.prd,0.05932864949258392,0.00156128024980484,0.00078064012490242,0.00468384074941452,0.29820452771272443,0.00156128024980484,0.0,0.0,0.0944574551131928,0.010148321623731459,0.0,7.904761904761906,13.957845433255267,0.0,0.03130812572126807,0.2129522775100129,0.08006245332971285,0.15007806666214107,0.13249609666689294
2014-Moyes Jojo-The One Plus One-fragment.prd,0.07701283547257877,0.02217036172695449,0.002333722287047841,0.002333722287047841,0.28179696616102684,0.01750291715285881,0.0029171528588098016,0.0005834305717619603,0.08459743290548424,0.005250875145857643,0.001750291715285881,5.460910151691949,10.431155192532088,0.0,0.03491984202556938,0.1656233902062097,0.048063564415166786,0.17144596556407174,0.13076598866705172
2014-Rowling-Galbraith Robert The Silkworm-fragment.prd,0.12132024977698486,0.009812667261373774,0.001784121320249777,0.001784121320249777,0.3693131132917039,0.008028545941123994,0.0008920606601248885,0.0,0.06690454950936664,0.008920606601248885,0.0,7.11685994647636,12.87243532560214,0.0,0.031687848509722887,0.184310339947352,0.062469925556907925,0.17130402785247248,0.11980242859973393
2015-Rowling-Career of Evil-fragment.prd,0.07014218009478672,0.012322274881516588,0.002843601895734597,0.0,0.4037914691943128,0.003791469194312796,0.0,0.0,0.08625592417061613,0.0047393364928909965,0.0,7.9402843601895725,14.205687203791467,0.0,0.027436794297189825,0.1857270152012874,0.06607173730898645,0.18451676397441186,0.12506815975316193
2016-McEwan Ian-Nutshell-fragment.prd,0.034271099744245526,0.010230179028132991,0.0005115089514066496,0.0,0.19079283887468032,0.01278772378516624,0.0020460358056265983,0.0,0.06189258312020461,0.02301790281329924,0.0020460358056265983,5.429156010230179,10.260358056265984,0.0,0.04552673372154579,0.2092717235120623,0.0740679119715647,0.13093851622173486,0.12600771383195947
2016-Parsons Tony-The Hanging Club-fragment.prd,0.06636304489264802,0.03318152244632401,0.004554326610279766,0.0013012361743656475,0.594014313597918,0.011711125569290827,0.003903708523096942,0.0006506180871828237,0.1125569290826285,0.007156798959011061,0.0032530904359141183,5.707872478854912,10.48145738451529,0.0,0.030042725432876095,0.1829098268495615,0.054118881643055235,0.15787422232216475,0.12202983284611348
2016-Zadie Smith-Swing Time-fragment.prd,0.024324324324324333,0.010810810810810813,0.0,0.0072072072072072065,0.6441441441441441,0.011711711711711712,0.0,0.0,0.1891891891891892,0.011711711711711712,0.0054054054054054074,8.992792792792793,14.676576576576574,0.0,0.02449510226673017,0.1872980730862799,0.06527307598244282,0.15291740143392246,0.1429546010374699
2018-Atkinson-Transcription-fragment.prd,0.04665825977301387,0.006305170239596469,0.002522068095838588,0.0018915510718789407,0.32597730138713743,0.015132408575031526,0.0006305170239596469,0.0006305170239596469,0.09520807061790668,0.017654476670870115,0.002522068095838588,6.059899117276165,10.952711223203027,0.0,0.03750752647114975,0.16198434494000852,0.05795015640374194,0.16525927775248558,0.13601985519803794
2018-Parsons Tony-Girl On Fire-fragment.prd,0.10220588235294116,0.023529411764705882,0.0014705882352941176,0.0014705882352941176,0.6808823529411765,0.005882352941176471,0.0007352941176470588,0.0,0.1213235294117647,0.007352941176470587,0.008088235294117648,6.639705882352941,11.727205882352939,0.0,0.027790254574959792,0.18867815175971134,0.05768144080443949,0.15885941144935306,0.12391150006520132
2018-Zadie Smith-Feel Free Essays-fragment.prd,0.017050298380221655,0.02216538789428815,0.0008525149190110827,0.0025575447570332483,0.6359761295822677,0.01619778346121057,0.0034100596760443308,0.0,0.1534526854219949,0.017902813299232736,0.0025575447570332483,8.167945439045184,13.207161125319693,0.0,0.02927339933310932,0.1952206167446429,0.08707059218859048,0.12937162354279216,0.14058986222762168
2019-McEwan Ian-Machines Like Me-fragment.prd,0.030376670716889424,0.006682867557715674,0.0,0.0,0.20291616038882127,0.0036452004860267314,0.0,0.0,0.0589307411907655,0.004860267314702308,0.0,6.57411907654921,11.597205346294048,0.0018226002430133657,0.036787391944853656,0.20183728493203992,0.07998165494621562,0.1588514884509548,0.13724045918225533
2019-Moyes Jojo-The_Giver_of_Stars-fragment.prd,0.05021834061135371,0.013828238719068414,0.000727802037845706,0.000727802037845706,0.3289665211062591,0.002911208151382824,0.001455604075691412,0.0,0.09024745269286756,0.015283842794759825,0.001455604075691412,6.565502183406114,11.950509461426492,0.0,0.02981588939035748,0.1771760154738878,0.055276165914463785,0.1603123432910667,0.13833369152518088
1888-Henry James-The Aspern Papers-fragment_3.prd,0.0,0.0,0.0,0.0,0.515625,0.015625,0.015625,0.0,0.171875,0.0,0.0,7.59375,11.78125,0.0,0.054464112040459055,0.15561174868702587,0.06574596382026843,0.19179148025675927,0.1540556312001556
2001-Rowling-Fantastic Beasts and Where to Find Them-fragment_2.prd,0.08411214953271028,0.04672897196261682,0.037383177570093455,0.0,1.02803738317757,0.009345794392523364,0.0,0.0,0.037383177570093455,0.0,0.0,6.813084112149532,12.355140186915884,0.018691588785046728,0.08343533251733988,0.18992248062015504,0.059567523459812324,0.14075887392900854,0.14953080375356995
2016-Rowling-Harry Potter and the Cursed Child-fragment_4.prd,0.18243243243243248,0.040540540540540536,0.0,0.0,1.0743243243243243,0.020270270270270268,0.0,0.0,0.060810810810810814,0.020270270270270268,0.006756756756756757,4.452702702702703,8.560810810810809,0.006756756756756757,0.09343331982164572,0.11106607215241183,0.04316984191325497,0.16457235508715035,0.09039319010944467
2007-McEwan Ian-On Chesil Beach-fragment_3.prd,0.014492753623188406,0.014492753623188406,0.0,0.0,0.37681159420289856,0.0,0.0,0.0,0.2463768115942029,0.014492753623188406,0.0,8.159420289855072,13.695652173913045,0.0,0.06119082962229919,0.18604651162790686,0.08131288141184233,0.13590631700478312,0.15470888998845456
1816-Sir Walter Scott-The Black Dwarf-fragment_2.prd,0.1187214611872146,0.0273972602739726,0.0045662100456621,0.0,0.9543378995433792,0.0136986301369863,0.0,0.0,0.3607305936073059,0.0228310502283105,0.0136986301369863,10.287671232876713,17.255707762557076,0.0,0.041796407185628735,0.17500998003992016,0.056926147704590827,0.13528942115768464,0.11800399201596805
1816-Sir Walter Scott-The Black Dwarf-fragment_3.prd,0.25,0.0,0.0,0.0,0.8352272727272727,0.022727272727272728,0.0,0.0,0.4204545454545455,0.005681818181818182,0.0,14.494318181818182,22.806818181818183,0.0,0.03761707936748701,0.17777103636570474,0.07273140950286297,0.14561450077736907,0.13579310606347886
1816-Sir Walter Scott-The Black Dwarf-fragment_4.prd,0.15086206896551724,0.004310344827586207,0.0,0.0,0.9655172413793104,0.017241379310344827,0.0,0.0,0.2327586206896552,0.03448275862068965,0.008620689655172414,11.29310344827586,18.21120689655172,0.0,0.03817960879620557,0.18662537728822864,0.07263533377758613,0.14699541374309122,0.11493081415859825
1817-Sir Walter Scott-Rob Roy-fragment_2.prd,0.2317880794701987,0.026490066225165563,0.0,0.0,2.3576158940397347,0.03311258278145696,0.0,0.0,0.8410596026490066,0.01324503311258278,0.006622516556291391,17.251655629139073,26.860927152317878,0.0,0.04059196617336152,0.1698635402652316,0.06872957908898712,0.1482221795118201,0.11539496444359025
1817-Sir Walter Scott-Rob Roy-fragment_3.prd,0.1851851851851852,0.037037037037037035,0.0,0.0,0.8395061728395061,0.018518518518518517,0.0,0.0,0.4259259259259259,0.012345679012345678,0.0,13.901234567901234,21.88888888888889,0.0,0.03779343607521007,0.17231244583443234,0.07758393307961868,0.14145220241908135,0.11714834771468405
1817-Sir Walter Scott-Rob Roy-fragment_4.prd,0.04972375690607735,0.0,0.0,0.0,0.7569060773480663,0.0055248618784530384,0.0,0.0,0.5193370165745856,0.0,0.011049723756906077,13.066298342541435,20.30386740331492,0.0,0.031914508241260645,0.1754030067016845,0.0816518746603876,0.15337801122984968,0.12465133128056513
1819-Sir Walter Scott-A Legend of Montrose-fragment_2.prd,0.11920529801324505,0.006622516556291391,0.0,0.0,1.0264900662251657,0.0,0.0,0.0,0.4701986754966888,0.0,0.006622516556291391,14.490066225165565,22.384105960264893,0.0,0.032283115154204574,0.18016418903927225,0.06782042748317432,0.13763774868722728,0.1249907551216626
1819-Sir Walter Scott-A Legend of Montrose-fragment_3.prd,0.125,0.006944444444444444,0.0,0.0,0.8958333333333334,0.0,0.0,0.0,0.5,0.0,0.0,13.680555555555555,21.27083333333333,0.0,0.03706784319398235,0.18848546217271805,0.07402719513959208,0.13492694922609574,0.13358889049616665
1819-Sir Walter Scott-A Legend of Montrose-fragment_4.prd,0.17553191489361702,0.010638297872340424,0.005319148936170214,0.0,0.8776595744680851,0.015957446808510637,0.0,0.0,0.2446808510638297,0.005319148936170214,0.0,11.941489361702127,19.71276595744681,0.0,0.04129494721259106,0.18200942771436365,0.059566013479294085,0.14351942031243914,0.12622229147999536
1819-Sir Walter Scott-Ivanhoe-fragment_2.prd,0.0728476821192053,0.0,0.0,0.0,1.3178807947019868,0.019867549668874173,0.0,0.0,0.423841059602649,0.0,0.006622516556291391,13.635761589403973,21.225165562913908,0.0,0.03183425972713492,0.1978632787121923,0.07456868548328882,0.1369378473976756,0.13376164007796146
1819-Sir Walter Scott-Ivanhoe-fragment_3.prd,0.14210526315789473,0.010526315789473684,0.0,0.0,1.1526315789473685,0.005263157894736842,0.0,0.0,0.2684210526315789,0.010526315789473684,0.010526315789473684,11.163157894736843,18.810526315789474,0.0,0.03610453121418202,0.18308244823106887,0.06571406739512492,0.13906930541758994,0.12351952319095286
1819-Sir Walter Scott-Ivanhoe-fragment_4.prd,0.045977011494252866,0.02298850574712644,0.0,0.005747126436781609,0.9540229885057472,0.005747126436781609,0.005747126436781609,0.0,0.27586206896551724,0.0,0.005747126436781609,11.718390804597702,18.56896551724137,0.0,0.02931085918854416,0.1929445107398568,0.0716736276849642,0.14372016706443913,0.1318615751789976
1821-Sir Walter Scott-Kenilworth-fragment_2.prd,0.1615720524017467,0.004366812227074236,0.0,0.0,0.6986899563318777,0.0,0.004366812227074236,0.0,0.24890829694323144,0.008733624454148471,0.008733624454148471,9.91703056768559,16.43231441048035,0.0,0.0390597590925038,0.17148091841110202,0.07063501344871945,0.13826842864382333,0.10856430047167973
1821-Sir Walter Scott-Kenilworth-fragment_3.prd,0.16042780748663102,0.0053475935828877,0.0,0.0,0.732620320855615,0.016042780748663103,0.0053475935828877,0.0,0.2406417112299465,0.0,0.0,11.754010695187164,19.058823529411768,0.0,0.038005923000987166,0.17875313235629128,0.06606424177993774,0.13079960513326752,0.1237755334497684
1821-Sir Walter Scott-Kenilworth-fragment_4.prd,0.19375,0.00625,0.0,0.0,1.1875,0.01875,0.00625,0.0,0.44375,0.00625,0.0,13.29375,20.53125,0.0,0.036516114474822316,0.18092587717648828,0.07051257944417284,0.14249182054078444,0.12462863374826068
1823-Sir Walter Scott-Quentin Durward-fragment_2.prd,0.15819209039548024,0.022598870056497168,0.0,0.0,0.9604519774011301,0.03954802259887006,0.005649717514124294,0.0,0.4858757062146893,0.011299435028248588,0.005649717514124294,12.242937853107344,19.819209039548024,0.0,0.035362783245593964,0.17048142214084078,0.06824597543297474,0.13771267261768522,0.1336308842603189
1823-Sir Walter Scott-Quentin Durward-fragment_3.prd,0.16447368421052633,0.013157894736842105,0.0,0.0,1.743421052631579,0.0,0.0,0.0,0.4934210526315789,0.013157894736842105,0.006578947368421052,13.447368421052632,20.440789473684205,0.0,0.03302825308396338,0.18684657960423973,0.0746662807944145,0.13272799623774553,0.13735846326375575
1823-Sir Walter Scott-Quentin Durward-fragment_4.prd,0.06289308176100629,0.025157232704402517,0.0,0.0,1.572327044025157,0.018867924528301886,0.0,0.0,0.5974842767295597,0.0,0.0,12.150943396226413,18.52201257861635,0.0,0.03403141361256545,0.1876210284730689,0.07620311267302589,0.13924549953381626,0.1411460948146023
1827-Sir Walter Scott-Chronicles of the Canongate-fragment_2.prd,0.04975124378109453,0.0049751243781094535,0.0,0.0,0.8308457711442786,0.01492537313432836,0.0,0.0,0.5074626865671642,0.0049751243781094535,0.009950248756218905,11.288557213930345,17.597014925373138,0.0,0.030438414877774145,0.19127528967345891,0.07747629944426282,0.14794231956703352,0.1392975191602194
1827-Sir Walter Scott-Chronicles of the Canongate-fragment_3.prd,0.11206896551724138,0.03017241379310345,0.0,0.0,0.603448275862069,0.01293103448275862,0.0,0.0,0.25862068965517243,0.03448275862068965,0.017241379310344827,10.280172413793103,16.5,0.0,0.03595896892388053,0.1751012528861804,0.07229645331011772,0.15477497255762898,0.12029221393693933
1827-Sir Walter Scott-Chronicles of the Canongate-fragment_4.prd,0.05833333333333333,0.0375,0.0,0.0,0.575,0.0125,0.0,0.0,0.2791666666666667,0.0125,0.025,10.270833333333334,16.679166666666667,0.0,0.034590838714550064,0.19179789282882068,0.07065443147917375,0.14580265095729014,0.1376836222197047
1830-Sir Walter Scott-Letters On Demonology And Witchcraft-fragment_2.prd,0.0,0.0,0.0,0.0,0.930635838150289,0.0,0.0,0.0,0.5375722543352601,0.0,0.0,12.306358381502893,18.76300578034682,0.0,0.035099743876483534,0.2117888965044551,0.08639659463944302,0.12838642184625373,0.14847949208181524
1830-Sir Walter Scott-Letters On Demonology And Witchcraft-fragment_3.prd,0.008733624454148471,0.0,0.0,0.0,0.9344978165938864,0.0,0.0,0.0,0.3842794759825328,0.0,0.0,10.663755458515283,16.790393013100438,0.0,0.0339422725611984,0.1864450127877238,0.07018633540372671,0.14340518816222142,0.14336865180854952
1830-Sir Walter Scott-Letters On Demonology And Witchcraft-fragment_4.prd,0.0,0.0,0.0,0.0,1.1675977653631284,0.0111731843575419,0.0,0.0,0.5083798882681564,0.00558659217877095,0.0,12.307262569832401,18.63128491620112,0.0,0.03464388712444785,0.21045522578761,0.07644288686890811,0.12912057824991785,0.13623918519329756
1848-Charles Kingsley-Yeast- A Problem-fragment_2.prd,0.17049180327868851,0.013114754098360656,0.0,0.0,0.960655737704918,0.016393442622950817,0.0,0.0,0.3180327868852459,0.02950819672131148,0.016393442622950817,9.131147540983608,15.20655737704918,0.0,0.04349951124144673,0.15542521994134895,0.08048224177256436,0.14157706093189965,0.12051971326164874
1848-Charles Kingsley-Yeast- A Problem-fragment_3.prd,0.08656716417910447,0.0,0.0,0.005970149253731343,0.7552238805970151,0.03880597014925373,0.0,0.0,0.31343283582089554,0.023880597014925373,0.026865671641791045,8.277611940298508,13.88955223880597,0.0,0.043007769145394,0.1737355319486285,0.08106072617726336,0.14162834945298874,0.1307674013001427
